code,trading_date,open,high,low,close,pre_close,pct,volume,amount,limit_up,limit_down,type,type_name,name,vol_ratio,turn_over,industry,area,float_mv,total_mv,avg_price,free_float_mv,is_limit_up,is_broken_limit,is_db,limit_status_ext,limit_status,limit_desc,last_limit_desc,avg_limit_turnover_5,sma_5,sma_7,open_pct,close_sma7_pct,vwap,touch_limit_down,lowest_30,prev_limit_status,prev_sma_7,pre_pct,pre_vwap,pre_close_sma7_pct,signal,code_right,buy_time,buy_price,sell_time,sell_price,profit,holding_days,sell_reason,trading_date_right,weight_profit,weight
SHSE.601908,2025-05-12,2.88,2.92,2.81,2.86,2.97,-3.7037,1308802.56,37373.4855,3.27,2.67,,,京运通,0.93,5.42,电气设备,北京,69.06,69.06,2.86,37.3116799198,false,false,false,,未涨停,未涨停,2天2板,5.115,2.833999999999999,2.7,-3.03030303030304,5.925925925925914,2.8555480132923945,false,2.23,断板,2.6271428571428572,4.5775,2.943393159839629,13.050570962479613,1,SHSE.601908,2025-05-12T09:30:00.000000,2.88,2025-05-14T11:30:00.000000,3.31,13.786967938087361,2.5,未涨停卖出,2025-05-12,5.514787175234945,0.4
SZSE.000559,2025-05-14,9.27,9.43,8.89,9.0,9.74,-7.5975,3680515.75,334777.95160000003,10.71,8.77,,,万向钱潮,1.68,11.14,汽车配件,浙江,297.34,297.34,9.1,107.13097467,false,false,true,断板,断板,断板,3天3板,5.176666666666667,8.825999999999999,8.264285714285714,-4.825462012320335,8.902333621434746,9.095952152901399,false,5.64,断板,7.907142857142857,4.9569,9.621731239087014,23.179765130984656,1,SZSE.000559,2025-05-14T09:30:00.000000,9.27,2025-05-15T11:30:00.000000,8.82,-5.801091629232452,1.5,未涨停卖出,2025-05-14,-2.320436651692981,0.4
SZSE.000678,2025-05-14,15.75,18.15,15.75,18.15,16.5,10.0,1131365.88,196987.16520000002,18.15,14.85,,,襄阳轴承,0.9,24.62,汽车配件,湖北,83.42,83.42,17.41,45.0215590605,true,false,false,,涨停,6天3板,4天2板,22.665,16.274,15.415714285714285,-4.545454545454546,17.737003058103966,17.411446525150648,false,9.7,断板,14.558571428571428,-1.9025,17.274894549021926,13.335295849278781,1,SZSE.000678,2025-05-14T09:30:00.000000,15.75,2025-05-15T11:30:00.000000,16.7,4.976703782673934,1.5,未涨停卖出,2025-05-14,1.9906815130695739,0.4
SZSE.002471,2025-05-14,4.06,4.2,3.86,3.94,4.2,-6.1905,4052472.22,162708.5351,4.62,3.78,,,中超控股,1.3,31.05,电气设备,江苏,51.42,53.94,4.02,42.1024611296,false,false,true,断板,断板,断板,6天5板,12.14,4.004,3.8414285714285716,-3.3333333333333464,2.5660096690219345,4.015043811947463,false,2.65,炸板,3.7028571428571433,1.2048,4.277537321416462,13.425925925925917,1,SZSE.002471,2025-05-14T09:30:00.000000,4.06,2025-05-15T11:30:00.000000,3.64,-11.236918854005804,1.5,止损卖出,2025-05-14,-4.494767541602322,0.4
SZSE.000767,2025-05-16,3.38,3.47,3.31,3.33,3.5,-4.8571,1967358.49,66008.24590000001,3.85,3.15,,,晋控电力,0.82,6.76,火力发电,山西,96.98,102.46,3.36,47.47347620280001,false,false,false,,未涨停,未涨停,3天2板,6.415,3.2920000000000003,3.1971428571428575,-3.4285714285714315,4.155495978552269,3.355171222505564,false,2.35,断板,3.122857142857143,4.4776,3.4491894029991985,12.076852698993584,1,SZSE.000767,2025-05-16T09:30:00.000000,3.38,2025-05-19T11:30:00.000000,3.28,-3.9241661514910597,1.5,未涨停卖出,2025-05-16,-1.569666460596424,0.4
SZSE.002094,2025-05-16,8.23,9.2,7.97,8.64,8.48,1.8868,2624512.0,224080.778,9.33,7.63,,,青岛金王,1.16,38.01,日用化工,山东,59.66,59.69,8.54,46.876771612800006,false,false,true,断板,断板,断板,2天2板,40.370000000000005,8.33,8.095714285714287,-2.9481132075471694,6.7231339332980316,8.537997844932697,false,5.09,断板,7.945714285714287,-5.4627,8.724970146299192,6.724199928083416,1,SZSE.002094,2025-05-16T09:30:00.000000,8.23,2025-05-19T11:30:00.000000,8.99,8.14759737158678,1.5,未涨停卖出,2025-05-16,3.2590389486347124,0.4
SHSE.600340,2025-05-21,2.83,2.93,2.66,2.66,2.96,-10.1351,3515410.81,96237.27730000002,3.26,2.66,,,华夏幸福,1.7,9.03,园区开发,河北,103.56,104.1,2.74,63.60277234220001,false,false,true,断板,断板,断板,2天2板,3.735,2.8259999999999996,2.7699999999999996,-4.3918918918918886,-3.9711191335739873,2.7375826752947834,true,1.85,断板,2.754285714285714,-4.8232,3.1394090921979703,7.468879668049802,1,SHSE.600340,2025-05-21T09:30:00.000000,2.83,2025-05-22T11:30:00.000000,2.53,-11.490251920608962,1.5,止损卖出,2025-05-21,-4.596100768243585,0.4
SHSE.601908,2025-05-21,3.37,3.55,3.32,3.33,3.49,-4.5845,2116880.51,71999.0914,3.84,3.14,,,京运通,0.67,8.77,电气设备,北京,80.41,80.41,3.4,43.4433196269,false,false,false,,未涨停,未涨停,4天3板,11.995000000000001,3.658,3.5342857142857147,-3.4383954154727823,-5.780113177041238,3.4011882607393846,false,2.23,断板,3.4671428571428575,-9.3506,3.5638578520950146,0.6592501030078236,1,SHSE.601908,2025-05-21T09:30:00.000000,3.37,2025-05-22T11:30:00.000000,3.27,-3.932857965366051,1.5,未涨停卖出,2025-05-21,-1.5731431861464205,0.4
SZSE.002190,2025-05-21,41.25,41.65,38.25,38.25,42.5,-10.0,899520.15,355722.4312,46.75,38.25,,,成飞集成,1.62,25.08,汽车配件,四川,137.21,137.21,39.55,67.120947,false,false,true,断板,断板,断板,9天9板,12.0375,37.75,35.05285714285714,-2.941176470588235,9.12091942780291,39.54579907965374,true,14.3,断板,33.089999999999996,7.6494,41.47341826684085,28.437594439407693,1,SZSE.002190,2025-05-21T09:30:00.000000,41.25,2025-05-22T09:30:00.000000,34.97,-16.06778230061811,1.0,止损卖出,2025-05-21,-6.427112920247244,0.4
SHSE.600881,2025-05-22,1.9,1.98,1.84,1.84,1.95,-5.641,2647408.82,50081.13680000001,2.15,1.76,,,亚泰集团,1.28,8.19,综合类,吉林,59.47,59.47,1.89,50.43425648,false,false,true,断板,断板,断板,2天2板,7.355,1.8360000000000003,1.7771428571428571,-2.5641025641025665,3.53697749196142,1.8917039341132063,false,1.39,断板,1.7457142857142858,-1.0152,2.0308434528386337,11.702127659574462,1,SHSE.600881,2025-05-22T09:30:00.000000,1.9,2025-05-23T11:30:00.000000,1.79,-6.726891856506924,1.5,未涨停卖出,2025-05-22,-2.69075674260277,0.4
SHSE.600550,2025-05-23,8.73,9.06,8.55,8.57,8.97,-4.4593,1509735.33,131957.13640000002,9.87,8.07,,,保变电气,0.77,8.2,电气设备,河北,157.82,157.82,8.74,72.62057029690001,false,false,false,,未涨停,未涨停,2天2板,8.73,9.040000000000001,8.652857142857142,-2.6755852842809387,-0.9575697540036207,8.740415209068468,false,6.49,断板,8.540000000000001,-7.5258,9.125749942938297,5.035128805620605,1,SHSE.600550,2025-05-23T09:30:00.000000,8.73,2025-05-27T11:30:00.000000,9.41,6.716702854570207,2.5,未涨停卖出,2025-05-23,2.686681141828083,0.4
SHSE.600495,2025-05-26,4.63,4.77,4.54,4.56,4.82,-5.3942,1728979.6,79975.3659,5.3,4.34,,,晋西车轴,1.54,14.31,运输设备,山西,55.09,55.09,4.63,38.1296315736,false,false,true,断板,断板,断板,2天1板,8.93,4.567999999999999,4.46,-3.9419087136929543,2.242152466367705,4.625581811375913,false,3.61,炸板,4.397142857142858,-0.4132,5.110934101751888,9.61663417803768,1,SHSE.600495,2025-05-26T09:30:00.000000,4.63,2025-05-27T11:30:00.000000,4.72,0.9294778805755124,1.5,未涨停卖出,2025-05-26,0.371791152230205,0.4
SHSE.600770,2025-05-26,6.5,6.64,6.1,6.11,6.78,-9.882,2282937.18,142895.6973,7.46,6.1,,,综艺股份,2.33,17.56,综合类,江苏,79.43,79.43,6.26,44.36833090820001,false,false,false,,未涨停,未涨停,6天5板,0.7866666666666666,6.704000000000001,6.334285714285713,-4.129793510324487,-3.5408209291835533,6.259291694570413,true,3.39,断板,6.169999999999999,-9.9602,6.858649525567518,9.88654781199354,1,SHSE.600770,2025-05-26T09:30:00.000000,6.5,2025-05-27T11:30:00.000000,6.06,-7.696900114810566,1.5,未涨停卖出,2025-05-26,-3.0787600459242266,0.4
SZSE.002510,2025-05-26,7.1,7.34,6.81,7.11,7.41,-4.0486,3126474.75,220192.45260000002,8.15,6.67,,,天汽模,1.58,31.11,汽车配件,天津,71.44,72.18,7.04,59.9421173094,false,false,false,,未涨停,未涨停,4天4板,1.4833333333333332,7.784000000000001,7.46857142857143,-4.183535762483138,-4.801071155317532,7.042834828587694,false,4.32,断板,7.27857142857143,-9.9635,7.568184636797414,1.8056918547595466,1,SZSE.002510,2025-05-26T09:30:00.000000,7.1,2025-05-27T11:30:00.000000,7.01,-2.25001751804357,1.5,未涨停卖出,2025-05-26,-0.900007007217428,0.4
SZSE.002365,2025-05-27,21.1,22.99,21.08,22.39,21.68,3.2749,843133.86,187018.2537,23.85,19.51,,,永安药业,1.01,34.34,化学制药,湖北,54.98,65.98,22.18,49.0707902691,false,false,true,断板,断板,断板,8天6板,32.973333333333336,19.954,18.640000000000004,-2.67527675276752,20.11802575107294,22.18132405452202,false,8.71,断板,17.442857142857143,6.4833,21.25051038740541,24.29156429156429,1,SZSE.002365,2025-05-27T09:30:00.000000,21.1,2025-05-29T11:30:00.000000,22.43,5.245573082455031,2.5,未涨停卖出,2025-05-27,2.0982292329820122,0.4
SHSE.603011,2025-05-28,15.6,17.81,15.23,17.81,16.19,10.0062,1561787.29,265754.90140000003,17.81,14.57,,,合锻智能,1.27,31.59,专用机械,安徽,88.06,88.06,17.02,57.0644733425,true,false,false,,涨停,4天2板,2天1板,24.700000000000003,15.082000000000003,14.312857142857142,-3.6442248301420723,24.433576205210098,17.016075306900472,false,9.3,炸板,13.605714285714285,7.7179,15.887355181211065,18.994120117597664,1,SHSE.603011,2025-05-28T09:30:00.000000,15.6,2025-05-30T11:30:00.000000,19.24,22.106135986732998,2.5,未涨停卖出,2025-05-28,8.842454394693199,0.4
SZSE.002099,2025-05-28,6.47,6.87,6.34,6.42,6.67,-3.7481,733630.74,48071.5331,7.34,6.0,,,海翔药业,0.9,4.54,化学制药,浙江,103.73,103.92,6.55,62.4611607192,false,false,false,,未涨停,未涨停,2天2板,5.82,6.336,6.035714285714286,-2.9985007496251903,6.366863905325444,6.552551641988176,false,4.78,断板,5.862857142857143,4.7096,6.735379691006006,13.767056530214422,1,SZSE.002099,2025-05-28T09:30:00.000000,6.47,2025-05-29T11:30:00.000000,6.37,-2.525240874453061,1.5,未涨停卖出,2025-05-28,-1.0100963497812243,0.4
SZSE.002727,2025-05-28,17.41,17.9,16.89,17.21,17.87,-3.6933,551467.87,95115.1787,19.66,16.08,,,一心堂,0.72,13.88,医药商业,云南,68.38,100.78,17.25,52.3174587851,false,false,false,,未涨停,未涨停,4天3板,16.27,18.044,17.57714285714286,-2.5741466144376095,-2.0887516254876575,17.24763741902135,false,12.67,断板,17.148571428571433,-5.1989,18.061864822269808,4.206931022992315,1,SZSE.002727,2025-05-28T09:30:00.000000,17.41,2025-05-29T11:30:00.000000,17.33,-1.4499587073249653,1.5,未涨停卖出,2025-05-28,-0.5799834829299861,0.4
SHSE.601579,2025-05-30,25.01,26.15,23.61,25.1,26.06,-3.6838,593860.04,148051.77,28.67,23.45,,,XD会稽山,1.53,12.39,红黄酒,浙江,120.35,120.35,24.93,49.77460745900001,false,false,true,断板,断板,断板,6天4板,6.090000000000001,24.43,23.14428571428571,-4.029163468917871,8.450095673106619,24.930414580512938,true,11.98,断板,22.232857142857142,2.4797,25.59369977165777,18.968065283043114,1,SHSE.601579,2025-05-30T09:30:00.000000,25.01,2025-06-03T11:30:00.000000,23.8,-5.784949701711339,1.5,未涨停卖出,2025-05-30,-2.3139798806845358,0.4
SZSE.002427,2025-05-30,10.2,10.31,9.43,9.43,10.48,-10.0191,1023981.17,97966.0769,11.53,9.43,,,尤夫股份,0.6,10.4,化纤,浙江,92.86,92.93,9.57,36.837054483500005,false,false,true,断板,断板,断板,4天3板,16.143333333333334,9.831999999999999,9.308571428571428,-2.6717557251908506,1.3044812768569725,9.567175624918962,true,4.92,断板,9.132857142857144,-1.9645,10.40241391360758,14.750508368528065,1,SZSE.002427,2025-05-30T09:30:00.000000,10.2,2025-06-03T11:30:00.000000,9.52,-7.595356550580408,1.5,未涨停卖出,2025-05-30,-3.038142620232163,0.4
SZSE.002639,2025-05-30,10.85,12.39,10.2,11.67,11.33,3.0009,3565756.67,399502.7884,12.46,10.2,,,雪人股份,1.25,54.81,专用机械,福建,75.92,90.16,11.2,71.3875838433,false,false,true,断板,断板,断板,4天3板,37.47,10.96,10.34,-4.23654015887026,12.86266924564797,11.20387130622685,true,7.39,断板,9.917142857142858,-0.1762,11.366990729121529,14.24661480841255,1,SZSE.002639,2025-05-30T09:30:00.000000,10.85,2025-06-03T11:30:00.000000,10.88,-0.7212784006235776,1.5,未涨停卖出,2025-05-30,-0.2885113602494311,0.4
SHSE.603011,2025-06-03,19.42,20.15,18.4,19.22,20.4,-5.7843,1269475.26,245951.32429999998,22.44,18.36,,,合锻智能,0.92,25.68,专用机械,安徽,95.03,95.03,19.37,61.582210985,false,false,true,断板,断板,断板,5天3板,24.416666666666668,18.642000000000003,17.414285714285715,-4.803921568627436,10.36915504511894,19.37425108229364,true,9.3,断板,16.485714285714284,4.1348,19.848494320317787,23.74350086655113,1,SHSE.603011,2025-06-03T09:30:00.000000,19.42,2025-06-04T11:30:00.000000,18.23,-7.061756101060109,1.5,未涨停卖出,2025-06-03,-2.8247024404240437,0.4
SZSE.000539,2025-06-03,5.0,5.43,4.79,5.13,5.2,-1.3462,1547276.94,77319.99740000001,5.72,4.68,,,粤电力Ａ,1.39,6.06,火力发电,广东,131.01,269.34,5.0,41.8026588372,false,false,true,断板,断板,断板,2天2板,4.96,4.948,4.765714285714286,-3.8461538461538494,7.643884892086322,4.997166014766562,false,4.28,断板,4.652857142857143,-1.3283,5.407038106232846,11.759287688056494,1,SZSE.000539,2025-06-03T09:30:00.000000,5.0,2025-06-04T11:30:00.000000,4.93,-2.381094527363168,1.5,未涨停卖出,2025-06-03,-0.9524378109452671,0.4
SZSE.002229,2025-06-03,16.87,17.49,16.45,16.54,17.61,-6.0761,1266886.58,213924.4068,19.37,15.85,,,鸿博股份,0.74,25.69,广告包装,福建,81.57,82.07,16.89,72.6915163264,false,false,true,断板,断板,断板,4天2板,33.15500000000001,17.478,17.152857142857147,-4.202157864849509,-3.572915799117213,16.88583730991925,false,10.4,断板,17.072857142857146,-8.1377,18.141205146119912,3.146180235963498,1,SZSE.002229,2025-06-03T09:30:00.000000,16.87,2025-06-04T11:30:00.000000,16.82,-1.288459893773557,1.5,未涨停卖出,2025-06-03,-0.5153839575094228,0.4
SZSE.002639,2025-06-03,11.33,11.8,10.71,11.54,11.67,-1.114,2719679.13,301490.7641,12.84,10.5,,,雪人股份,0.85,41.8,专用机械,福建,75.08,89.16,11.09,70.5923494046,false,false,false,,未涨停,未涨停,4天3板,42.595,11.242,10.792857142857143,-2.913453299057411,6.922567835870279,11.085526993767091,false,7.39,断板,10.34,3.0009,11.20387130622685,12.86266924564797,1,SZSE.002639,2025-06-03T09:30:00.000000,11.33,2025-06-04T11:30:00.000000,11.5,0.4904866664032211,1.5,未涨停卖出,2025-06-03,0.19619466656128845,0.4
SZSE.002094,2025-06-04,9.51,10.66,9.51,9.85,9.88,-0.3036,2385081.57,239652.31680000003,10.87,8.89,,,青岛金王,0.86,34.54,日用化工,山东,68.01,68.05,10.05,53.44168985950001,false,false,false,,未涨停,未涨停,3天2板,35.41,9.604,9.314285714285715,-3.7449392712550704,5.751533742331278,10.047971516546498,false,6.4,断板,9.067142857142859,2.9167,9.971044870164393,8.964865290688506,1,SZSE.002094,2025-06-04T09:30:00.000000,9.51,2025-06-05T11:30:00.000000,9.39,-2.244299009683423,1.5,未涨停卖出,2025-06-04,-0.8977196038733694,0.4
SZSE.002104,2025-06-05,9.3,10.56,9.17,10.56,9.6,10.0,2998760.31,304947.2341,10.56,8.64,,,恒宝股份,2.06,50.04,通信设备,江苏,63.29,74.76,10.17,59.7537089952,true,false,false,,涨停,5天4板,3天3板,23.643333333333334,9.394,8.802857142857144,-3.124999999999989,19.961051606621215,10.169109984652291,false,7.13,断板,8.337142857142858,-2.0408,9.836786519785035,15.147361206305671,1,SZSE.002104,2025-06-05T09:30:00.000000,9.3,2025-06-06T11:30:00.000000,10.83,15.292890386775792,1.5,未涨停卖出,2025-06-05,6.117156154710317,0.4
SZSE.002550,2025-06-05,8.6,8.79,8.12,8.22,9.01,-8.768,1904279.6,159012.75780000002,9.91,8.11,,,千红制药,1.08,19.88,生物制药,江苏,78.73,105.2,8.35,66.7545714198,false,false,true,断板,断板,断板,4天2板,12.94,8.142,7.744285714285715,-4.550499445061045,6.142778085224132,8.350284159952142,true,5.71,断板,7.464285714285714,5.5035,8.747585541825993,20.70813397129186,1,SZSE.002550,2025-06-05T09:30:00.000000,8.6,2025-06-06T11:30:00.000000,8.33,-4.103320606270965,1.5,未涨停卖出,2025-06-05,-1.6413282425083862,0.4
SHSE.600468,2025-06-06,7.02,7.95,6.81,7.95,7.23,9.9585,2815870.66,217499.7087,7.95,6.51,,,百利电气,1.14,25.89,电气设备,天津,86.47,86.47,7.72,36.3868327155,true,false,false,,涨停,9天5板,6天4板,22.715000000000003,7.535999999999999,7.218571428571429,-2.9045643153527085,10.132594498317829,7.724066015873043,false,4.15,断板,7.018571428571428,-7.0694,7.423163657249883,3.0124160390800094,1,SHSE.600468,2025-06-06T09:30:00.000000,7.02,2025-06-09T11:30:00.000000,8.04,13.390313390313406,1.5,未涨停卖出,2025-06-06,5.356125356125363,0.4
SHSE.605599,2025-06-06,17.38,17.5,16.85,17.19,17.97,-4.3406,163483.1,28000.83,19.77,16.17,,,菜百股份,0.73,2.1,服饰,北京,133.7,133.7,17.13,49.81249130580001,false,false,true,断板,断板,断板,5天3板,3.4999999999999996,17.268000000000004,17.04,-3.2832498608792426,0.8802816901408576,17.127660290268533,false,12.06,断板,16.75857142857143,-3.9551,17.949169684710327,7.228710254880223,1,SHSE.605599,2025-06-06T09:30:00.000000,17.38,2025-06-09T11:30:00.000000,17.18,-2.134322633094573,1.5,未涨停卖出,2025-06-06,-0.8537290532378292,0.4
SZSE.002345,2025-06-06,14.89,15.32,14.24,14.44,15.43,-6.4161,1003795.88,147246.6899,16.97,13.89,,,潮宏基,1.36,11.58,服饰,广东,125.2,128.3,14.67,76.47509224880001,false,false,true,断板,断板,断板,3天2板,7.515000000000001,15.488,14.94857142857143,-3.4996759559300012,-3.4021406727828882,14.668987274584152,false,8.6,断板,14.714285714285717,-9.9767,16.485221405866973,4.8640776699028905,1,SZSE.002345,2025-06-06T09:30:00.000000,14.89,2025-06-09T11:30:00.000000,14.33,-4.71851621676707,1.5,未涨停卖出,2025-06-06,-1.887406486706828,0.4
SZSE.002537,2025-06-06,8.4,8.72,8.0,8.02,8.7,-7.8161,2545161.47,211340.10380000004,9.57,7.83,,,海联金汇,1.18,21.68,汽车配件,山东,94.16,94.16,8.3,70.55976727939999,false,false,false,,未涨停,未涨停,3天3板,11.949999999999998,8.540000000000001,8.164285714285715,-3.4482758620689538,-1.7672790901137447,8.303602985157559,false,5.96,断板,7.985714285714286,2.4735,8.671472325176492,8.944543828264749,1,SZSE.002537,2025-06-06T09:30:00.000000,8.4,2025-06-09T11:30:00.000000,8.37,-1.3486140724946674,1.5,未涨停卖出,2025-06-06,-0.539445628997867,0.4
SHSE.603123,2025-06-10,12.3,12.84,12.0,12.13,12.8,-5.2344,1130115.13,139721.3624,14.08,11.52,,,翠微股份,0.83,17.33,多元金融,北京,79.12,96.89,12.36,39.3539067908,false,false,false,,未涨停,未涨停,5天4板,14.62,13.014,12.671428571428573,-3.90625,-4.272829763246902,12.36346268543454,false,7.41,断板,12.400000000000002,-2.0658,12.809210892709062,3.2258064516128915,1,SHSE.603123,2025-06-10T09:30:00.000000,12.3,2025-06-11T11:30:00.000000,12.22,-1.6389596731787976,1.5,未涨停卖出,2025-06-10,-0.6555838692715191,0.4
SZSE.002467,2025-06-11,6.78,6.79,6.35,6.46,7.02,-7.9772,2968722.8,194003.97830000002,7.72,6.32,,,二六三,0.99,21.77,互联网,北京,88.09,88.85,6.53,74.96025594340001,false,false,false,,未涨停,未涨停,4天2板,18.03,6.594000000000001,6.422857142857142,-3.4188034188034093,0.5782918149466366,6.534930721723161,true,5.09,断板,6.267142857142857,4.1543,6.957562079844524,12.012764987462957,1,SZSE.002467,2025-06-11T09:30:00.000000,6.78,2025-06-12T11:30:00.000000,6.2,-9.464477024904975,1.5,未涨停卖出,2025-06-11,-3.78579080996199,0.4
SZSE.003040,2025-06-11,17.0,19.2,16.3,19.2,17.45,10.0287,1289391.48,236280.6102,19.2,15.71,,,楚天龙,2.99,28.22,通信设备,广东,87.72,88.54,18.32,42.968353536,true,false,false,,涨停,4天3板,2天2板,3.7400000000000038,16.706,15.957142857142856,-2.5787965616045803,20.322291853178164,18.324970644291835,false,12.26,断板,15.234285714285713,1.8086,17.654308066993586,14.544261065266321,1,SZSE.003040,2025-06-11T09:30:00.000000,17.0,2025-06-12T11:30:00.000000,19.93,16.068773778168012,1.5,未涨停卖出,2025-06-11,6.427509511267205,0.4
SHSE.600468,2025-06-12,8.4,9.42,8.4,9.09,8.68,4.7235,2358612.01,211254.39630000002,9.55,7.81,,,百利电气,0.86,21.68,电气设备,天津,98.88,98.88,8.96,41.604567218099994,false,false,true,断板,断板,断板,11天7板,27.516666666666666,8.819999999999999,8.444285714285714,-3.2258064516128964,7.646760277448827,8.956725201276324,false,4.15,断板,8.247142857142856,-9.865,8.948460115484945,5.248570933656683,1,SHSE.600468,2025-06-12T09:30:00.000000,8.4,2025-06-13T11:30:00.000000,8.93,5.251717602463865,1.5,未涨停卖出,2025-06-12,2.100687040985546,0.4
SHSE.600530,2025-06-12,9.44,10.67,9.44,10.67,9.7,10.0,461990.34,47238.804200000006,10.67,8.73,,,交大昂立,0.6,5.96,医疗保健,上海,82.68,82.68,10.23,37.6916984961,true,false,false,,涨停,4天3板,2天2板,9.71,9.274,8.992857142857144,-2.6804123711340186,18.64972200158855,10.2250631907152,false,4.52,断板,8.662857142857144,2.1053,9.835930654030335,11.972295514511854,1,SHSE.600530,2025-06-12T09:30:00.000000,9.44,2025-06-13T11:30:00.000000,10.49,10.017181043932892,1.5,未涨停卖出,2025-06-12,4.006872417573157,0.4
SZSE.002104,2025-06-12,11.05,12.55,11.05,11.82,11.55,2.3377,2669222.04,320835.5599,12.71,10.4,,,恒宝股份,0.93,44.51,通信设备,江苏,70.88,83.72,12.02,66.8997245094,false,false,false,,未涨停,未涨停,7天5板,48.614999999999995,11.53,11.115714285714287,-4.329004329004329,6.3359465364349,12.019815327914795,false,7.13,断板,10.827142857142858,3.6804,11.548376870936924,6.676342525399124,1,SZSE.002104,2025-06-12T09:30:00.000000,11.05,2025-06-13T11:30:00.000000,11.98,7.337520542085954,1.5,未涨停卖出,2025-06-12,2.935008216834382,0.4
SZSE.002298,2025-06-12,7.5,7.61,7.17,7.23,7.75,-6.7097,2161413.85,157393.87780000002,8.53,6.98,,,中电鑫龙,1.03,33.07,电气设备,安徽,47.26,53.51,7.28,45.966878094,false,false,true,断板,断板,断板,5天4板,24.263333333333335,7.812,7.551428571428572,-3.225806451612903,-4.256526674233822,7.2819871030251795,false,4.78,断板,7.371428571428571,-8.284,8.118282663088646,5.135658914728689,1,SZSE.002298,2025-06-12T09:30:00.000000,7.5,2025-06-13T11:30:00.000000,6.79,-10.36749585406301,1.5,止损卖出,2025-06-12,-4.1469983416252045,0.4
SZSE.002317,2025-06-12,17.37,17.59,16.7,16.87,17.89,-5.7015,1517395.27,257248.48480000003,19.68,16.1,,,众生药业,1.67,19.92,中成药,广东,128.48,143.66,16.95,109.73199569220002,false,false,true,断板,断板,断板,2天2板,4.984999999999999,16.166000000000004,15.388571428571428,-2.9066517607601985,9.626810248793179,16.95329423295224,false,11.07,断板,14.934285714285712,6.2352,17.595693650625538,19.791467380906848,1,SZSE.002317,2025-06-12T09:30:00.000000,17.37,2025-06-13T11:30:00.000000,15.78,-10.057656450046819,1.5,止损卖出,2025-06-12,-4.023062580018728,0.4
SHSE.600353,2025-06-13,12.71,14.48,12.56,13.87,13.17,5.3151,1469018.77,201774.5264,14.49,11.85,,,旭光电子,1.44,17.72,元器件,四川,114.96,115.12,13.74,66.73397888390001,false,true,false,,炸板,5天2板,2天2板,7.24,12.466000000000001,11.76142857142857,-3.492786636294602,17.92785133001336,13.735326635751564,false,8.22,断板,11.251428571428573,5.1077,12.939425635564346,17.05180294565768,1,SHSE.600353,2025-06-13T09:30:00.000000,12.71,2025-06-16T11:30:00.000000,13.69,6.638718288964303,1.5,未涨停卖出,2025-06-13,2.6554873155857215,0.4
SHSE.600468,2025-06-13,8.71,9.33,8.18,8.49,9.09,-6.6007,1990217.48,174147.1786,10.0,8.18,,,百利电气,0.72,18.3,电气设备,天津,92.35,92.35,8.75,38.858391164100006,false,false,false,,未涨停,未涨停,11天7板,27.516666666666666,8.927999999999999,8.545714285714286,-4.180418041804169,-0.6519558676028123,8.750158228938881,true,4.15,断板,8.444285714285714,4.7235,8.956725201276324,7.646760277448827,1,SHSE.600468,2025-06-13T09:30:00.000000,8.71,2025-06-16T11:30:00.000000,8.13,-7.587778672652801,1.5,未涨停卖出,2025-06-13,-3.0351114690611207,0.4
SHSE.600366,2025-06-16,10.61,11.9,10.28,11.6,11.15,4.0359,2671538.04,298609.3997,12.27,10.04,,,宁波韵升,1.71,25.13,矿物制品,浙江,123.31,127.49,11.18,84.86308860000001,false,false,true,断板,断板,断板,2天2板,16.515,10.334,9.801428571428573,-4.843049327354268,18.350094738376303,11.177433943631963,false,7.15,炸板,9.341428571428574,5.4872,11.226904702040853,19.360758525768436,1,SHSE.600366,2025-06-16T09:30:00.000000,10.61,2025-06-17T11:30:00.000000,12.37,15.428043571023315,1.5,未涨停卖出,2025-06-16,6.171217428409326,0.4
SZSE.002376,2025-06-16,7.81,8.69,7.56,8.36,8.14,2.7027,1843652.14,150436.0987,8.95,7.33,,,新北洋,1.9,23.41,IT设备,山东,65.83,67.76,8.16,46.8078325308,false,false,true,断板,断板,断板,2天2板,6.220000000000001,8.017999999999999,7.779999999999999,-4.054054054054065,7.455012853470438,8.159679119294164,false,6.59,断板,7.611428571428571,-5.5684,8.791931512301943,6.944444444444454,1,SZSE.002376,2025-06-16T09:30:00.000000,7.81,2025-06-17T11:30:00.000000,8.11,2.8079831317165818,1.5,未涨停卖出,2025-06-16,1.1231932526866328,0.4
SHSE.600366,2025-06-17,11.3,12.66,11.24,11.81,11.6,1.8103,2869679.47,350639.7957,12.76,10.44,,,宁波韵升,1.45,26.99,矿物制品,浙江,125.55,129.8,12.22,86.39940313500001,false,false,false,,未涨停,未涨停,2天2板,16.515,10.948,10.302857142857144,-2.586206896551715,14.628397115917904,12.218779113334215,false,7.44,断板,9.801428571428573,4.0359,11.177433943631963,18.350094738376303,1,SHSE.600366,2025-06-17T09:30:00.000000,11.3,2025-06-18T11:30:00.000000,10.72,-6.076696165191725,1.5,未涨停卖出,2025-06-17,-2.4306784660766905,0.4
